order_id,customer_id,branch_id,rating,payment_method,date,time
O0000038849,C0000001338,B037,4,Cash,2023-08-09,15:19:24.604988
O0000038850,C0000000331,B010,5,Credit Card,2023-01-30,20:37:24.567856
O0000038851,C0000000001,B221,5,Credit Card,2023-03-22,14:33:25.606371
O0000038852,C0000001053,B068,4,Mobile Payment,2024-03-22,14:43:27.816077
O0000038853,C0000000132,B210,2,Credit Card,2024-07-29,14:27:51.760078
O0000038854,C0000000551,B084,5,Credit Card,2023-12-20,21:24:21.789181
O0000038855,C0000001806,B011,3,Mobile Payment,2023-02-10,18:30:27.279325
O0000038856,C0000001831,B146,2,Cash,2024-04-08,7:30:26.556630
O0000038857,C0000000637,B036,1,Mobile Payment,2023-05-10,11:02:37.584292
O0000038858,C0000001824,B086,2,Credit Card,2024-01-07,7:36:40.693069
O0000038859,C0000000650,B117,5,Credit Card,2023-03-08,14:39:55.016162
O0000038860,C0000000039,B110,3,Credit Card,2023-08-19,9:36:24.331720
O0000038861,C0000000240,B214,1,Cash,2023-06-17,13:28:02.970045
O0000038862,C0000001911,B103,5,Cash,2024-07-25,12:37:19.429035
O0000038863,C0000001884,B096,1,Credit Card,2023-06-01,07:26:14.905361
O0000038864,C0000000807,B074,2,Mobile Payment,2024-07-19,20:59:40.895622
O0000038865,C0000001687,B144,1,Credit Card,2023-06-29,17:12:19.118944
O0000038866,C0000001291,B195,3,Mobile Payment,2023-05-02,18:16:05.625359
O0000038867,C0000001038,B014,5,Mobile Payment,2023-05-07,16:50:34.860757
O0000038868,C0000001703,B180,4,Cash,2024-01-03,21:34:21.539503
O0000038869,C0000000348,B140,4,Mobile Payment,2023-02-20,18:15:07.917012
O0000038870,C0000000562,B051,3,Credit Card,2024-08-27,07:45:13.810651
O0000038871,C0000002282,B110,5,Credit Card,2023-12-16,19:48:03.153967
O0000038872,C0000001769,B095,4,Credit Card,2023-03-28,17:40:23.457515
O0000038873,C0000001605,B232,4,Cash,2023-06-09,12:31:12.435553
O0000038874,C0000002038,B051,5,Credit Card,2024-06-20,11:54:44.736455
O0000038875,C0000000188,B010,5,Credit Card,2023-04-15,15:13:47.516463
O0000038876,C0000000789,B003,3,Cash,2023-05-22,20:08:53.471336
O0000038877,C0000000943,B147,1,Mobile Payment,2023-08-30,16:23:24.587032
O0000038878,C0000001884,B113,3,Cash,2024-04-10,14:44:47.703167
O0000038879,C0000000551,B202,5,Cash,2024-05-28,7:28:51.539146
O0000038880,C0000002221,B054,4,Mobile Payment,2023-05-18,11:46:51.826705
O0000038881,C0000001300,B081,4,Credit Card,2023-12-17,20:50:28.692307
O0000038882,C0000000268,B175,5,Credit Card,2024-08-31,08:36:00.167434
O0000038883,C0000000101,B109,5,Cash,2024-09-16,09:47:48.443619
O0000038884,C0000001449,B156,2,Credit Card,2023-03-03,08:46:37.009290
O0000038885,C0000000686,B192,5,Credit Card,2024-01-11,08:04:44.807815
O0000038886,C0000000825,B031,5,Mobile Payment,2023-07-11,07:25:59.059637
O0000038887,C0000001368,B082,2,Mobile Payment,2023-11-14,18:43:15.923808
O0000038888,C0000001188,B098,5,Credit Card,2024-06-19,21:02:35.959118
O0000038889,C0000000610,B186,1,Mobile Payment,2023-03-08,20:35:49.965760
O0000038890,C0000001395,B164,3,Cash,2023-01-06,20:34:16.812809
O0000038891,C0000002300,B053,4,Mobile Payment,2023-01-02,11:34:48.504064
O0000038892,C0000000219,B212,3,Cash,2023-04-18,17:03:54.405470
O0000038893,C0000001911,B110,1,Cash,2023-11-06,8:45:10.696229
O0000038894,C0000000331,B101,2,Credit Card,2023-01-18,10:36:07.038053
O0000038895,C0000000877,B052,5,Cash,2023-07-21,11:44:22.324006
O0000038896,C0000002248,B179,5,Cash,2024-04-02,12:11:53.318583
O0000038897,C0000001442,B228,4,Mobile Payment,2023-07-13,11:24:03.363509
O0000038898,C0000000955,B040,3,Credit Card,2024-01-24,11:06:35.025403
O0000038899,C0000001796,B048,4,Credit Card,2023-02-15,12:30:36.596743
O0000038900,C0000001964,B081,4,Credit Card,2024-01-07,13:15:15.426173
O0000038901,C0000001874,B194,5,Credit Card,2023-06-14,19:33:27.215545
O0000038902,C0000000052,B033,5,Credit Card,2024-08-15,09:29:09.944827
O0000038903,C0000000758,B233,3,Mobile Payment,2024-02-22,20:54:01.200391
O0000038904,C0000001088,B101,2,Credit Card,2023-04-30,12:02:25.454679
O0000038905,C0000000733,B227,4,Credit Card,2023-12-29,12:32:43.418673
O0000038906,C0000000607,B118,5,Cash,2023-11-25,10:37:18.705231
O0000038907,C0000001641,B158,5,Mobile Payment,2024-09-21,15:04:28.888208
O0000038908,C0000001222,B039,3,Credit Card,2023-04-03,08:09:24.125152
O0000038909,C0000001383,B061,3,Mobile Payment,2024-08-04,7:34:55.656297
O0000038910,C0000000150,B101,3,Mobile Payment,2023-06-10,18:04:27.103865
O0000038911,C0000002165,B081,2,Credit Card,2024-06-20,17:55:02.365237
O0000038912,C0000002093,B124,1,Credit Card,2023-09-11,19:45:35.680950
O0000038913,C0000001877,B036,5,Cash,2024-05-21,18:55:35.419067
O0000038914,C0000002042,B007,2,Cash,2023-07-23,17:11:38.735384
O0000038915,C0000000444,B041,3,Cash,2024-04-11,20:21:46.798611
O0000038916,C0000000846,B231,3,Cash,2023-05-09,9:16:50.060218
O0000038917,C0000002306,B081,3,Credit Card,2023-11-23,08:47:53.683411
O0000038918,C0000001978,B166,5,Credit Card,2023-03-19,10:08:33.498322
O0000038919,C0000001015,B222,3,Cash,2024-09-21,11:53:34.007502
O0000038920,C0000000099,B179,2,Mobile Payment,2023-05-22,12:57:02.411263
O0000038921,C0000001121,B027,3,Credit Card,2023-01-07,15:56:03.361933
O0000038922,C0000001101,B220,3,Credit Card,2023-09-20,15:43:36.605555
O0000038923,C0000001894,B012,1,Credit Card,2023-03-16,11:35:32.893846
O0000038924,C0000000737,B145,4,Cash,2023-09-29,20:21:02.840669
O0000038925,C0000001107,B017,4,Credit Card,2023-01-20,12:17:59.436687
O0000038926,C0000000287,B146,4,Cash,2023-04-19,12:31:00.617908
O0000038927,C0000002141,B134,1,Mobile Payment,2024-06-30,07:48:00.137894
O0000038928,C0000000811,B006,4,Credit Card,2023-05-07,18:51:31.075153
O0000038929,C0000002022,B217,1,Cash,2024-09-18,13:10:07.883865
O0000038930,C0000000378,B207,2,Credit Card,2023-05-14,14:36:21.865864
O0000038931,C0000001606,B101,2,Credit Card,2024-06-26,17:53:15.146528
O0000038932,C0000000461,B051,3,Mobile Payment,2023-01-31,9:01:47.904194
O0000038933,C0000000887,B186,2,Cash,2023-07-11,19:56:23.093061
O0000038934,C0000002312,B121,3,Cash,2023-09-03,10:24:21.608734
O0000038935,C0000001238,B174,4,Mobile Payment,2023-02-20,10:47:30.878551
O0000038936,C0000001743,B064,3,Credit Card,2024-01-26,12:17:19.725673
O0000038937,C0000000197,B233,1,Cash,2023-12-21,8:01:54.744326
O0000038938,C0000001903,B015,5,Mobile Payment,2023-03-17,12:58:00.420275
O0000038939,C0000001623,B030,4,Cash,2023-05-30,11:59:15.092021
O0000038940,C0000000437,B107,1,Credit Card,2024-04-23,10:38:33.945602
O0000038941,C0000002072,B080,1,Cash,2023-04-26,15:47:03.408161
O0000038942,C0000000723,B202,1,Cash,2024-04-08,13:44:24.124078
O0000038943,C0000000783,B070,1,Mobile Payment,2023-09-22,07:40:37.732180
O0000038944,C0000000320,B065,2,Mobile Payment,2023-04-08,20:00:25.316676
O0000038945,C0000001760,B177,3,Mobile Payment,2023-06-05,18:09:55.739653
O0000038946,C0000001652,B015,1,Mobile Payment,2023-12-24,7:42:01.743648
O0000038947,C0000001842,B033,1,Cash,2023-02-26,18:27:53.518095
O0000038948,C0000001258,B073,3,Cash,2024-04-17,20:44:18.253604
O0000038949,C0000000181,B128,2,Cash,2024-09-22,19:26:30.520151
O0000038950,C0000000152,B166,3,Cash,2024-08-20,07:13:55.465104
O0000038951,C0000000633,B231,4,Credit Card,2023-09-30,16:11:43.503802
O0000038952,C0000000831,B119,1,Credit Card,2024-07-18,17:27:39.299972
O0000038953,C0000001069,B012,2,Cash,2023-03-14,14:09:46.455394
O0000038954,C0000001623,B004,3,Mobile Payment,2023-04-14,19:26:55.229805
O0000038955,C0000001849,B046,4,Credit Card,2023-05-21,14:58:09.349889
O0000038956,C0000001338,B185,2,Cash,2024-05-11,15:15:31.285066
O0000038957,C0000001768,B022,5,Mobile Payment,2023-07-18,07:08:16.330995
O0000038958,C0000000056,B116,5,Credit Card,2023-08-20,9:45:26.243240
O0000038959,C0000000774,B148,2,Mobile Payment,2024-01-16,21:01:13.420821
O0000038960,C0000001850,B064,3,Credit Card,2024-04-22,16:14:24.917060
O0000038961,C0000000710,B040,5,Mobile Payment,2023-01-11,20:51:06.943874
O0000038962,C0000000545,B031,2,Mobile Payment,2024-07-01,18:56:54.619745
O0000038963,C0000000570,B026,5,Mobile Payment,2023-01-29,17:59:07.336730
O0000038964,C0000000227,B169,4,Mobile Payment,2023-05-26,16:53:05.343628
O0000038965,C0000001967,B166,3,Mobile Payment,2023-01-07,17:57:30.192993
O0000038966,C0000000047,B123,2,Mobile Payment,2023-07-05,14:12:30.508256
O0000038967,C0000002256,B008,4,Cash,2024-01-10,08:27:53.921163
O0000038968,C0000001724,B127,1,Cash,2023-09-04,14:34:27.672349
O0000038969,C0000000357,B092,2,Cash,2023-04-22,15:54:35.627622
O0000038970,C0000000537,B008,2,Credit Card,2023-06-11,13:44:55.566141
O0000038971,C0000000075,B182,4,Mobile Payment,2023-05-01,15:02:24.428217
O0000038972,C0000000437,B014,3,Credit Card,2024-02-25,15:19:36.592098
O0000038973,C0000001008,B036,5,Cash,2023-08-27,09:05:41.698005
O0000038974,C0000002314,B024,2,Credit Card,2024-01-29,07:41:52.805996
O0000038975,C0000001943,B019,4,Mobile Payment,2024-08-16,07:16:55.877322
O0000038976,C0000000490,B187,2,Cash,2024-06-25,11:50:09.957396
O0000038977,C0000001602,B196,1,Cash,2023-03-20,17:01:11.420555
O0000038978,C0000000194,B002,5,Cash,2024-09-23,16:35:35.148255
O0000038979,C0000001654,B026,1,Cash,2024-06-16,21:59:26.924112
O0000038980,C0000000381,B059,2,Mobile Payment,2024-07-21,16:40:05.471703
O0000038981,C0000000233,B113,1,Cash,2023-08-15,9:10:08.464818
O0000038982,C0000001778,B072,2,Cash,2024-03-22,16:49:35.975958
O0000038983,C0000000882,B077,4,Credit Card,2023-11-05,11:35:00.071116
O0000038984,C0000000544,B111,4,Mobile Payment,2024-05-27,07:24:08.993562
O0000038985,C0000000674,B233,5,Mobile Payment,2024-01-23,11:07:52.653039
O0000038986,C0000001732,B130,3,Mobile Payment,2023-03-17,20:47:51.788122
O0000038987,C0000001171,B185,2,Cash,2023-02-26,08:00:10.200306
O0000038988,C0000001676,B133,1,Credit Card,2024-07-24,12:01:12.451975
O0000038989,C0000001631,B001,4,Mobile Payment,2023-07-19,20:10:25.758383
O0000038990,C0000000928,B020,2,Cash,2023-03-17,16:30:42.275371
O0000038991,C0000000025,B084,2,Credit Card,2024-07-02,7:01:50.541097
O0000038992,C0000001996,B060,1,Mobile Payment,2024-01-21,09:55:28.519855
O0000038993,C0000000691,B144,2,Credit Card,2024-05-15,18:46:14.404403
O0000038994,C0000001813,B039,3,Cash,2023-11-27,13:01:01.782845
O0000038995,C0000000717,B033,3,Credit Card,2024-01-28,11:33:48.151897
O0000038996,C0000000256,B016,3,Cash,2023-07-28,16:29:40.618162
O0000038997,C0000000512,B085,4,Credit Card,2023-07-31,20:21:02.749084
O0000038998,C0000001452,B221,4,Cash,2023-02-13,11:55:37.424442
O0000038999,C0000000940,B230,1,Credit Card,2023-11-25,12:03:57.925395
O0000039000,C0000000590,B133,3,Cash,2023-03-15,08:56:37.013232
O0000039001,C0000000013,B195,2,Mobile Payment,2023-12-21,09:48:28.549033
O0000039002,C0000001285,B141,2,Cash,2024-03-31,11:24:47.366549
O0000039003,C0000001599,B181,1,Mobile Payment,2023-05-18,20:31:29.380300
O0000039004,C0000001001,B002,1,Credit Card,2023-06-14,12:52:30.949667
O0000039005,C0000000357,B200,2,Cash,2024-05-14,9:21:36.169479
O0000039006,C0000001594,B058,4,Cash,2023-09-07,10:26:05.083937
O0000039007,C0000000064,B035,2,Credit Card,2024-08-30,10:12:46.401499
O0000039008,C0000002166,B011,1,Credit Card,2024-09-22,13:52:23.309007
O0000039009,C0000001272,B032,3,Cash,2023-06-25,16:01:41.103053
O0000039010,C0000000095,B182,1,Cash,2023-04-25,20:53:32.211475
O0000039011,C0000000123,B143,2,Cash,2023-12-26,13:58:15.524750
O0000039012,C0000000231,B162,2,Cash,2023-07-28,8:20:07.408151
O0000039013,C0000001984,B095,4,Credit Card,2023-10-14,14:27:16.701873
O0000039014,C0000001616,B076,5,Credit Card,2023-01-24,8:11:13.030528
O0000039015,C0000000413,B019,2,Mobile Payment,2024-03-29,09:22:00.475202
O0000039016,C0000000653,B134,3,Mobile Payment,2024-06-15,14:52:54.167488
O0000039017,C0000000565,B161,1,Mobile Payment,2023-11-30,07:13:28.269942
O0000039018,C0000000563,B015,3,Cash,2024-07-28,08:06:00.541017
O0000039019,C0000000058,B048,5,Credit Card,2023-10-10,19:58:20.157403
O0000039020,C0000001065,B178,1,Credit Card,2023-10-19,9:57:23.917864
O0000039021,C0000002235,B177,4,Mobile Payment,2023-10-27,19:22:20.731974
O0000039022,C0000001068,B180,5,Cash,2024-08-11,11:29:45.265584
O0000039023,C0000001011,B108,2,Credit Card,2024-07-01,9:14:18.553979
O0000039024,C0000000165,B104,1,Cash,2024-04-20,14:55:15.793140
O0000039025,C0000000891,B060,1,Cash,2024-02-16,20:42:16.267923
O0000039026,C0000001020,B054,3,Credit Card,2023-05-31,9:48:55.558049
O0000039027,C0000000723,B013,5,Credit Card,2023-12-18,10:53:45.828250
O0000039028,C0000000104,B017,4,Mobile Payment,2023-03-30,11:03:13.982656
O0000039029,C0000001275,B214,5,Credit Card,2023-04-29,14:26:34.413963
O0000039030,C0000001808,B220,5,Credit Card,2024-07-22,08:10:29.247580
O0000039031,C0000001158,B087,3,Cash,2023-07-20,08:08:50.586093
O0000039032,C0000001611,B163,4,Credit Card,2023-10-12,12:46:33.403960
O0000039033,C0000000593,B133,2,Credit Card,2024-09-23,12:15:58.347125
O0000039034,C0000001778,B158,1,Cash,2024-01-02,10:44:19.239188
O0000039035,C0000000809,B185,3,Mobile Payment,2024-05-24,11:59:11.945422
O0000039036,C0000000536,B011,5,Cash,2024-04-09,19:21:07.458196
O0000039037,C0000001929,B035,5,Credit Card,2023-11-18,09:38:43.251340
O0000039038,C0000001343,B202,4,Cash,2023-02-23,16:07:28.129315
O0000039039,C0000002316,B208,4,Credit Card,2023-10-20,17:33:56.711202
O0000039040,C0000000694,B117,1,Mobile Payment,2023-03-29,10:22:51.197241
O0000039041,C0000001798,B151,5,Credit Card,2024-05-01,21:12:19.914382
O0000039042,C0000000137,B154,1,Credit Card,2023-09-26,18:32:12.665549
O0000039043,C0000001110,B095,3,Cash,2024-09-07,9:48:00.037832
O0000039044,C0000001786,B088,5,Cash,2024-04-08,13:18:55.092683
O0000039045,C0000000010,B160,4,Credit Card,2024-09-10,15:15:29.209378
O0000039046,C0000000745,B147,2,Cash,2023-01-20,08:15:00.706743
O0000039047,C0000002125,B005,5,Credit Card,2023-09-13,10:07:06.567289
O0000039048,C0000000642,B066,3,Cash,2024-05-02,15:36:57.270406
O0000039049,C0000001583,B131,1,Mobile Payment,2023-05-22,14:50:15.081969
O0000039050,C0000001238,B086,1,Cash,2023-11-15,14:21:41.744251
O0000039051,C0000001592,B033,3,Mobile Payment,2023-06-14,20:05:57.022101
O0000039052,C0000001566,B168,4,Credit Card,2024-05-20,11:47:20.534061
O0000039053,C0000000977,B228,3,Cash,2024-05-15,09:48:27.952074
O0000039054,C0000000905,B087,4,Credit Card,2023-06-18,09:16:33.946617
O0000039055,C0000001762,B045,3,Credit Card,2023-08-22,07:35:27.903654
O0000039056,C0000002153,B228,4,Cash,2024-06-24,09:08:38.469513
O0000039057,C0000002298,B231,4,Cash,2024-04-18,19:51:42.942625
O0000039058,C0000000343,B167,3,Mobile Payment,2024-09-18,13:33:11.402371
O0000039059,C0000001031,B097,3,Cash,2024-01-21,18:56:57.453813
O0000039060,C0000001021,B121,2,Credit Card,2024-02-22,16:42:28.051129
O0000039061,C0000001107,B066,5,Mobile Payment,2023-11-12,7:01:56.839323
O0000039062,C0000001023,B141,3,Cash,2023-04-28,17:14:02.422225
O0000039063,C0000001720,B023,1,Credit Card,2024-04-02,17:35:59.459377
O0000039064,C0000001877,B147,2,Credit Card,2024-03-12,13:53:23.982993
O0000039065,C0000001334,B156,1,Cash,2023-06-12,17:48:25.722118
O0000039066,C0000001390,B073,3,Cash,2024-09-19,07:03:28.063306
O0000039067,C0000002279,B122,1,Credit Card,2024-01-03,14:39:26.283191
O0000039068,C0000002294,B100,3,Cash,2024-04-15,16:40:50.439083
O0000039069,C0000001631,B051,2,Cash,2024-04-25,08:25:16.062554
O0000039070,C0000001206,B029,1,Mobile Payment,2023-07-24,16:45:20.779672
O0000039071,C0000001785,B138,4,Cash,2023-07-07,18:56:42.785961
O0000039072,C0000001958,B056,4,Cash,2024-08-07,8:57:37.504662
O0000039073,C0000001930,B042,4,Mobile Payment,2024-08-20,18:39:13.541403
O0000039074,C0000002162,B183,2,Mobile Payment,2023-06-02,17:12:16.605516
O0000039075,C0000001948,B048,2,Cash,2024-04-05,10:15:55.602506
O0000039076,C0000000233,B099,4,Mobile Payment,2024-02-14,15:48:11.128014
O0000039077,C0000002081,B073,2,Cash,2023-01-24,10:54:25.215885
O0000039078,C0000000898,B179,4,Cash,2024-04-29,07:37:26.100931
O0000039079,C0000000531,B097,5,Credit Card,2024-06-29,10:17:11.983356
O0000039080,C0000000243,B170,5,Credit Card,2024-07-09,15:42:34.212662
O0000039081,C0000001794,B133,3,Mobile Payment,2023-08-07,14:36:53.453215
O0000039082,C0000001139,B149,5,Mobile Payment,2024-07-21,16:31:01.936579
O0000039083,C0000000764,B039,3,Cash,2023-04-09,20:48:57.510423
O0000039084,C0000000245,B063,2,Cash,2023-03-10,20:08:03.855970
O0000039085,C0000001467,B109,1,Credit Card,2023-05-21,17:15:18.297943
O0000039086,C0000000961,B062,3,Mobile Payment,2024-03-07,21:41:51.195347
O0000039087,C0000000712,B193,5,Credit Card,2023-04-12,11:22:29.064960
O0000039088,C0000000752,B044,5,Mobile Payment,2023-03-16,09:57:15.359624
O0000039089,C0000000692,B155,1,Mobile Payment,2023-09-16,12:32:14.734431
O0000039090,C0000000094,B040,2,Credit Card,2023-03-05,11:33:32.801034
O0000039091,C0000000846,B208,5,Mobile Payment,2023-11-13,11:53:21.498035
O0000039092,C0000000105,B194,5,Mobile Payment,2023-02-23,15:21:15.409997
O0000039093,C0000001314,B090,3,Credit Card,2023-11-30,12:22:41.817287
O0000039094,C0000000575,B142,5,Mobile Payment,2023-10-22,13:16:10.642524
O0000039095,C0000001042,B067,5,Credit Card,2024-09-01,14:14:36.068199
O0000039096,C0000000842,B169,4,Mobile Payment,2023-06-02,15:16:17.803683
O0000039097,C0000001853,B038,4,Mobile Payment,2024-02-01,14:23:24.315780
O0000039098,C0000001978,B157,2,Credit Card,2023-09-25,13:25:00.229568
O0000039099,C0000000818,B037,4,Mobile Payment,2023-04-25,20:39:09.935980
O0000039100,C0000001630,B076,5,Cash,2023-04-03,7:26:04.977303
O0000039101,C0000000447,B155,1,Cash,2023-12-01,19:29:15.860821
O0000039102,C0000000912,B203,1,Mobile Payment,2023-03-10,09:42:53.943253
O0000039103,C0000001941,B159,5,Cash,2024-01-25,20:00:50.583829
O0000039104,C0000000666,B021,3,Mobile Payment,2023-12-10,08:06:13.824602
O0000039105,C0000001047,B182,5,Credit Card,2023-08-09,15:44:24.015731
O0000039106,C0000001378,B055,5,Credit Card,2024-04-03,11:31:41.441203
O0000039107,C0000001907,B206,2,Mobile Payment,2024-01-05,11:42:50.557388
O0000039108,C0000001667,B109,3,Cash,2023-06-22,12:31:34.370751
O0000039109,C0000002218,B009,3,Mobile Payment,2023-12-01,11:38:47.302495
O0000039110,C0000001197,B117,4,Mobile Payment,2024-02-13,11:26:22.472844
O0000039111,C0000001024,B046,3,Credit Card,2023-09-08,08:22:18.221323
O0000039112,C0000001494,B024,5,Credit Card,2023-11-02,16:05:00.936037
O0000039113,C0000002032,B044,1,Mobile Payment,2024-05-20,14:58:20.516923
O0000039114,C0000000246,B073,2,Mobile Payment,2023-04-09,13:09:13.789299
O0000039115,C0000000650,B011,2,Mobile Payment,2023-06-11,17:17:55.375984
O0000039116,C0000001112,B043,3,Credit Card,2024-09-22,10:16:59.129457
O0000039117,C0000000540,B179,5,Credit Card,2024-09-24,13:22:32.415751
O0000039118,C0000001008,B159,5,Credit Card,2023-05-19,07:41:25.857699
O0000039119,C0000001017,B125,3,Cash,2023-12-08,12:55:05.164923
O0000039120,C0000002119,B194,1,Credit Card,2023-10-01,21:47:40.080961
O0000039121,C0000000642,B166,5,Credit Card,2023-04-30,16:21:38.296955
O0000039122,C0000000115,B012,4,Cash,2023-01-12,10:35:22.215039
O0000039123,C0000000579,B186,1,Mobile Payment,2023-10-15,21:17:29.269647
O0000039124,C0000001672,B021,1,Mobile Payment,2024-02-20,15:25:47.182581
O0000039125,C0000001078,B047,5,Credit Card,2023-10-10,10:01:27.471809
O0000039126,C0000001801,B096,3,Credit Card,2023-01-12,18:19:02.637765
O0000039127,C0000000526,B224,4,Cash,2023-12-06,11:28:15.368250
O0000039128,C0000000300,B087,2,Mobile Payment,2023-05-06,16:43:33.796079
O0000039129,C0000001662,B199,4,Cash,2023-09-13,20:01:43.235734
O0000039130,C0000001498,B132,5,Cash,2023-03-14,12:05:08.003558
O0000039131,C0000000417,B017,3,Credit Card,2023-12-28,18:21:22.787809
O0000039132,C0000001891,B146,5,Mobile Payment,2024-02-16,12:22:00.154597
O0000039133,C0000000294,B074,2,Credit Card,2023-10-12,11:46:23.503932
O0000039134,C0000002307,B110,1,Mobile Payment,2024-05-02,21:16:52.913057
O0000039135,C0000001410,B059,5,Cash,2023-11-07,17:48:17.143018
O0000039136,C0000001157,B071,4,Credit Card,2024-04-23,08:17:39.426853
O0000039137,C0000001199,B218,3,Credit Card,2024-05-24,08:28:34.891923
O0000039138,C0000001389,B038,5,Credit Card,2023-07-14,10:54:49.148809
O0000039139,C0000000997,B034,3,Credit Card,2023-11-30,10:34:36.710696
O0000039140,C0000001995,B085,2,Mobile Payment,2023-11-08,7:38:28.323708
O0000039141,C0000001621,B213,3,Mobile Payment,2024-04-30,9:38:42.110325
O0000039142,C0000000059,B212,3,Cash,2023-04-26,16:07:13.804405
O0000039143,C0000000302,B045,1,Cash,2024-03-13,16:06:51.811582
O0000039144,C0000001275,B086,1,Credit Card,2023-02-02,19:08:54.900112
O0000039145,C0000001478,B232,5,Credit Card,2023-05-24,18:39:53.664243
O0000039146,C0000000537,B155,5,Cash,2024-08-08,17:46:43.629816
O0000039147,C0000002008,B068,4,Cash,2023-01-18,13:57:01.667833
O0000039148,C0000001113,B074,4,Mobile Payment,2024-02-25,08:40:47.908115
